Channel,Message ID,Sender User ID,Sender Username,Message DateTime (UTC),Text,Message Type,Is Forward,Origin Username,Geo-location,Hashtags,URLs Shared,Reactions,Message URL,Views,Forwards,Replies
unity_of_fields,984,unity_of_fields,unity_of_fields,2024-11-22 20:57:39,"**🚨 The fascist British state has intensified its crackdown on pro-Palestinian activists targeting zionist weapons companies with a series of new and violent raids.**

This came after [six activists drove a van](https://t.me/PalestineResist/51747) into Elbit Systems' research and manufacturing hub in Filton, Bristol in August, dismantling the zionist weapons and quadcopter drones. The action allegedly cost Elbit Systems over $1.3 million. Such direct action targeting Elbit, as well as its subsidiaries and [partners](https://t.me/PalestineResist/60427?single),  have [proven effective](https://t.me/PalestineResist/53330) in [shutting down](https://t.me/PalestineResist/65950) the transfer of weapons for these merchants of death. 

Following the Filton action, [10 people were arrested](https://palestineaction.org/prisoners/) and imprisoned, detained without charge and interrogated repeatedly. **__""I am in prison for trying to stop a genocide. My freedom is predicated upon the extermination of others.""__** Others, including the Teledyne 4, were imprisoned after actions targeting Barclay's and JP Morgan in Leeds due to their investment in Elbit Systems: **__""I have brought the intifada into the prison and the struggle continues. Free the prisoners. Free Palestine.""__**

**This week, the abduction campaign escalated, with 10 more people's homes raided and damaged in relation to the Filton action under the ""Terrorism Act,"" activists held without charge in typical zionist fashion. Raids continued for over a 24-hour period across the country under this sham act in protection of the zionist entity's interests. One of the detainees is reportedly held in solitary confinement for over 2 days, fed only 300 calories of food a day. Only one has been released so far, and another has begun an open-ended hunger strike**.**__ __**Protestors have been rallying outside the stations in the cold where actionists have been held for nearly 3 days without charge.

Among the raids was the residence of a 77-year-old woman by ""counter terrorism"" police; she was kicked out into the snow and expelled from her own residence for days. The mother and younger brother of one of the detainees were also handcuffed, despite lack of any accusations.

We stand firmly with the righteous actionists. This brutal repression expresses the depth of British collusion with the zionist genocide machine, but it also reveals the power of resistance and the cost of complicity. Each raid highlights the effectiveness of these actions in dismantling Elbit's role in Palestinian genocide. Every machine dismantled, every weapon disrupted, and every act of resistance brings liberation closer.

To those behind bars, to those on hunger strike, and to those defying the storm in all places: your courage ignites a movement that will not falter and will not be silenced. Elbit will fall, the zionist entity will fall, and with them, the machinery of occupation and genocide. Until then, the struggle continues. We are all Palestine Action. #FreeThemAll #ShutElbitDown #ElbitIsGuilty.",MessageMediaDocument,True,RNN_Prisoners,None,"['#FreeThemAll', '#ShutElbitDown', '#ElbitIsGuilty.']","['https://t.me/PalestineResist/51747)', 'https://t.me/PalestineResist/60427?single),', 'https://t.me/PalestineResist/53330)', 'https://t.me/PalestineResist/65950)', 'https://palestineaction.org/prisoners/)']",102,https://t.me/unity_of_fields/984,2174.0,8.0,No Replies
unity_of_fields,983,unity_of_fields,unity_of_fields,2024-11-21 20:48:33,,MessageMediaDocument,False,Not Available,None,[],[],0,https://t.me/unity_of_fields/983,2939.0,14.0,No Replies
unity_of_fields,982,unity_of_fields,unity_of_fields,2024-11-21 20:48:33,"1\2 

Anonymous submission: TRICK OR TREATING AT JASSY'S HOUSE

Need a new place to dump your trash, paint, eggs, silly string, or any other undesirable objects? Look no further than [redacted address] – the home of Amazon CEO Andy Jassy.

It can be easy to forget that genocide enabling companies are made up of real people who make real decisions that lead to hundreds of thousands of deaths. It’s for this reason that a group of community members took it upon themselves to egg and spray paint Andy Jassy’s house in the early hours of halloween morning.",MessageMediaPhoto,False,Not Available,None,[],[],150,https://t.me/unity_of_fields/982,3016.0,14.0,No Replies
unity_of_fields,981,unity_of_fields,unity_of_fields,2024-11-21 20:48:33,"2\2 

Amazon Web Services (and Google Cloud) is currently in contract with the israeli occupation forces (iOF) via Project Nimbus – a 1.22 billion dollar deal that provides cloud computing infrastructure, artificial intelligence, and other technology services to the iOF, which has drastically sped up israel’s ability to surveil, track, target, and bomb Palestinians since 2021. In an expose published by +972 Mag, israeli occupation forces gush at the the “exponential capacity of the AWS public cloud” and it allowing the IOF to have “endless storage” for holding intelligence on almost “everyone” in Gaza. israeli military operatives rely so much on Amazon’s AWS so that one source who used the cloud-based system during the current war described making “orders from Amazon” for information while carrying out their operational tasks, and working with two screens — one connected to the army’s private systems, and the other connected to AWS.

Seattlites specifically, and all people in the so-called US have a unique position to disrupt big tech like Amazon, Google, Microsoft, and Meta, and the companies and people who are complicit in and actively profiting off of genocide deserve no peace.  

Merry mischief making 🫡Free Palestine",Text,False,Not Available,None,[],[],104,https://t.me/unity_of_fields/981,2800.0,12.0,No Replies
unity_of_fields,980,unity_of_fields,unity_of_fields,2024-11-16 16:19:36,"According to the court's ruling today, he is scheduled to be released on December 6th under the condition that he leaves France. However, the American government has historically stood as an obstacle preventing his release for decades. This obstacle remains as the National Anti-Terrorism Prosecutor's Office expressed plans to appeal this decision, so now more than ever before is a critical stage in the campaign for his freedom. 

His liberation would mark a powerful turning point in the struggle of political prisoners worldwide and would bring hope to the thousands of revolutionary political prisoners awaiting their release. 

From Georges Abdallah and the Holy Land Five to Leonard Peltier, Mumia Abu-Jamal and the Gilboa 6, the struggle to liberate all political prisoners must continue until they are all free from the shackles of colonialism as their freedom will inevitably lead to the complete liberation of Palestine, within our lifetime.

(2/2)",Text,True,wolpalestine,None,[],[],132,https://t.me/unity_of_fields/980,3494.0,7.0,No Replies
unity_of_fields,979,unity_of_fields,unity_of_fields,2024-11-16 16:19:23,"Freedom For Georges Abdallah! — Today a French court ordered the release of Georges Abdallah, the Lebanese freedom fighter, revolutionary and Europe's longest held political prisoner after 40 years in prison. 

Despite being wounded while
 defending Lebanon during the israeli invasion in 1978, Georges continued fighting for Palestine and Lebanon by any means necessary. 

As the genocide in Gaza and the aggression against Lebanon continues, Georges's fight for freedom is an urgent reminder that our people have not stopped resisting the illegitimate zionist entity from generation to generation. 

Despite being held inside the colonial prison cells since 1984, Georges remains a symbol of steadfastness and resistance, inspiring people of conscience around the world. 

(1/2)",MessageMediaPhoto,True,wolpalestine,None,[],[],91,https://t.me/unity_of_fields/979,2830.0,5.0,No Replies
unity_of_fields,978,unity_of_fields,unity_of_fields,2024-11-16 16:18:42,,MessageMediaPhoto,True,RNN_Prisoners,None,[],[],0,https://t.me/unity_of_fields/978,2577.0,8.0,No Replies
unity_of_fields,977,unity_of_fields,unity_of_fields,2024-11-16 16:18:42,,MessageMediaPhoto,True,RNN_Prisoners,None,[],[],0,https://t.me/unity_of_fields/977,2774.0,8.0,No Replies
unity_of_fields,976,unity_of_fields,unity_of_fields,2024-11-16 16:18:42,"**🚨 Today, fascist Canadian forces violently raided the home of Samidoun International Coordinator **[**Charlotte Kates**](https://t.me/PalestineResist/63934)**, entering without a search warrant or charges in the middle of the day.**

A large number of heavily armed police forces arrived in an armored vehicle to her home, launching tear gas and flash bangs, breaking a window during their violent entry. Neighbors testified to the good nature of Kates, agreeing that the police went too far in their use of force. Kates was reportedly released after a brief detention.

This comes just weeks after Canada and the US baselessly designated Samdioun as a ""terrorist organization,"" an allegation not rooted in facts and without any charges. The Network was also [banned](https://t.me/PalestineResist/65633) on Telegram as part of a growing campaign of repression.

Kates has been a persistent target of imperialist harrasment in defense of the zionist entity. In April, Charlotte was arrested for a [speech](https://t.me/PalestineResist/40756) she gave calling for resistance groups to be removed from the sham ""terrorist lists,"" abducted while riding the bus and banned from attending protests.

The Canadian state has made the decision to align itself with the zionist entity, intensifying repression in increasingly violent ways in response to growing and historic pro-Palestinian mobilization globally, which is in response to the call of the resistance and their steadfastness. We are seeing this globally, from Germany to the Netherlands to the US, Jordan, and Egypt. 

This repression aims to stifle solidarity with the Palestinian and Arab resistance, which continues to achieve victories on the ground in their war of attrition. As the resistance wins, repression increases.

While the real terrorists [continue to funnel money and weapons](https://t.me/PalestineResist/65448) to the zionist entity, the resistance and its cradle are criminalized for exercising their [inalienable right](https://www.ebb-magazine.com/essays/the-palestinians-inalienable-right-to-resist). What they fear is our unity, steadfastness, and liberation.

We reaffirm our full and unwavering solidarity with Samidoun and any comrades facing repression. The attack on Charlotte Kates is an attack on all of us. We are all Samidoun.",MessageMediaPhoto,True,RNN_Prisoners,None,[],"['https://t.me/PalestineResist/63934)**,', 'https://t.me/PalestineResist/65633)', 'https://t.me/PalestineResist/40756)', 'https://t.me/PalestineResist/65448)', 'https://www.ebb-magazine.com/essays/the-palestinians-inalienable-right-to-resist).']",111,https://t.me/unity_of_fields/976,2138.0,8.0,No Replies
unity_of_fields,975,unity_of_fields,unity_of_fields,2024-11-13 17:39:43,"🚨 Handala Center for Prisoners and Liberated Prisoners
—
**Activist **[**Khalida Jarrar**](https://t.me/RNN_Prisoners/653)** faces a life-threatening campaign of systematic repression and abuse in solitary confinement.
**
For [more than 93 days](https://t.me/RNN_Prisoners/2401), the Palestinian fighter and prominent leader in the Popular Front, Khalida Jarrar, Umm Yafa, has been subjected to a systematic campaign of repression and abuse that threatens her life in the cells of the zionist occupation. She is facing harsh conditions in solitary confinement, and despite all this, she remains steadfast in confronting the policy of slow death.

Umm Yafa, who is considered one of the most prominent symbols of Palestinian resistance, lives in a small, poorly ventilated room lacking the most basic necessities of life, such as water and light, to the point that her detention room has become like a tomb.

According to her lawyer, the fighter Jarrar has no choice but to [lie next to the door to breathe the smallest amount of oxygen,](https://t.me/RNN_Prisoners/1960) in a tragic scene that reflects the brutality that Palestinian prisoners face.

The fighter Khalida Jarrar, who is 61 years old, is not an ordinary prisoner. She has endured a painful arrest experience that began in 2015, during which she was arrested four times before her most recent arrest in December 2023, her fifth. Throughout these years, the fighter has spent more than six years in the occupation prisons. During this time, she has carried a never-ending suffering, losing her mother in 2015, her father in 2018, and her daughter in 2021. The occupation did not even allow her to bid them farewell, in a clear war crime that represents a gross violation of human rights and international law.

Today, after 11 months since her most recent arrest, Umm Yafa is still being subjected to ongoing and failed attempts by the zionist prison administration to break her will. However, she remains steadfast, holding on to her national principles and her heroic resistance.

These desperate attempts by the occupation to target the morale of the prisoners will not succeed in breaking her resolve. Instead, they confirm her adherence to her people’s cause.

What fighter Khalida Jarrar is experiencing is part of a comprehensive campaign of abuse targeting Palestinian prisoners, particularly female prisoners, who face similar conditions in the occupation prisons. These repressive policies, led by the war criminal Ben Gvir, are failed attempts to subjugate the Palestinian people. However, the will of the Palestinian resistance and its living leadership will remain stronger than these brutal practices.

The Handala Center for Prisoners and Liberated Prisoners calls on the international community and humanitarian organizations to urgently intervene to save the life of fighter Khalida Jarrar and all prisoners in the occupation’s prisons, and to work to stop the repeated violations against them.

**The Center also calls on the masses of our people to escalate solidarity efforts with the prisoners on all levels and urges the free people of the world to organize global solidarity campaigns with Palestinian prisoners, especially with fighter Khalida Jarrar, and to continue the ongoing pressure on the occupation to stop these continuous violations and protect the rights of the prisoners.
**
Handala Center for Prisoners and Liberated Prisoners 
13-Nov-2024",Text,True,RNN_Prisoners,None,[],"['https://t.me/RNN_Prisoners/653)**', 'https://t.me/RNN_Prisoners/2401),', 'https://t.me/RNN_Prisoners/1960)']",109,https://t.me/unity_of_fields/975,2972.0,6.0,No Replies
unity_of_fields,974,unity_of_fields,unity_of_fields,2024-11-13 17:37:43,"🚨🟢 Hamas: 
—
**A Call for Global Public Mobilization Against the Ongoing Zionist Aggression on Gaza and the Siege in the North, Denouncing the War of Genocide and Starvation, and Supporting the Resilience of Our People and Their Rights.
**
**We call on the peoples and forces of our Arab and Islamic nations, as well as all freedom-loving people worldwide, to escalate all forms of demonstrations and mass marches this coming Friday, Saturday, and Sunday across all cities, capitals, and public squares in the Arab, Islamic, and global arenas, by surrounding the embassies of the zionist entity and those of its supporting nations, in protest against the ongoing zionist aggression on Gaza, denouncing the siege of its northern regions, and exposing and condemning the genocide war and starvation inflicted upon the civilians of our Palestinian people.** 

Furthermore, we urge the denunciation of American, British, and German support for the occupation in its war and aggression against Gaza.

**Let the voices of freedom ring out loud and clear—against the zionist crimes and massacres against our people in Gaza for over a year, against the starvation of our people in the northern Gaza Strip, and against the ongoing genocide war of innocent civilians. Our steadfast and patient people in Gaza look to the masses of their nation and to the free people of the world to participate actively and to exert pressure by all means until the aggression ceases and the genocide ends.**

The Islamic Resistance Movement (Hamas)
Wednesday: 11 Jumada al-Awwal 1446 AH
Corresponding to: November 13, 2024",Text,True,PalestineResist,None,[],[],81,https://t.me/unity_of_fields/974,2190.0,2.0,No Replies
